p_1_x,p_1_y,p_1_z,p_2_x,p_2_y,p_2_z,p_3_x,p_3_y,p_3_z,p_4_x,p_4_y,p_4_z,p_5_x,p_5_y,p_5_z,p_6_x,p_6_y,p_6_z,p_7_x,p_7_y,p_7_z,p_8_x,p_8_y,p_8_z,p_9_x,p_9_y,p_9_z,p_10_x,p_10_y,p_10_z,p_11_x,p_11_y,p_11_z,p_12_x,p_12_y,p_12_z,p_13_x,p_13_y,p_13_z,p_14_x,p_14_y,p_14_z,p_15_x,p_15_y,p_15_z,p_16_x,p_16_y,p_16_z,p_17_x,p_17_y,p_17_z,p_18_x,p_18_y,p_18_z,p_19_x,p_19_y,p_19_z,p_20_x,p_20_y,p_20_z,p_21_x,p_21_y,p_21_z,sign,d
0.7331349849700928,0.36186683177948,-2.120990029652603e-05,0.7873530387878418,0.2608909010887146,0.0357423052191734,0.7961453795433044,0.1720505207777023,0.0600375905632972,0.7871931791305542,0.1013712957501411,0.087565891444683,0.7731622457504272,0.0610396265983581,0.1279269307851791,0.6860642433166504,0.1200623512268066,0.0373798497021198,0.6638535261154175,0.0297468453645706,0.0722360387444496,0.6614128351211548,-0.0109530985355377,0.1070800274610519,0.6653430461883545,-0.0309910327196121,0.1268038898706436,0.6345964074134827,0.1513297259807586,0.0358827412128448,0.5897637009620667,0.0563561394810676,0.0516629703342914,0.567118763923645,0.0050384104251861,0.0740943551063537,0.5564917325973511,-0.0289805084466934,0.0865374729037284,0.6004095077514648,0.1976479738950729,0.0379978604614734,0.5429090261459351,0.1221822649240493,0.0451122820377349,0.5044488310813904,0.0688288286328315,0.0508076027035713,0.4798126816749573,0.0263204276561737,0.0502009950578212,0.5842263698577881,0.255997359752655,0.0448980890214443,0.5231798887252808,0.2238990664482116,0.0545121133327484,0.485581636428833,0.1981800943613052,0.0513175763189792,0.4569492936134338,0.1718262434005737,0.0435322411358356,0,0.33505865988162953
0.7323439121246338,0.3593691289424896,-3.1619329092791304e-05,0.7862637042999268,0.2602235972881317,0.0407445579767227,0.797076940536499,0.1723668575286865,0.0651372447609901,0.7883068323135376,0.1010121554136276,0.0918084606528282,0.771246612071991,0.0629937723278999,0.1323510408401489,0.6866922378540039,0.1202936470508575,0.040462851524353,0.6617635488510132,0.02851003408432,0.0724448040127754,0.655289351940155,-0.0152565985918045,0.1065370887517929,0.6563220024108887,-0.0374946892261505,0.12759430706501,0.6350647211074829,0.1508858352899551,0.0364845357835292,0.5887934565544128,0.0563056245446205,0.0525337643921375,0.5645891427993774,0.0075098276138305,0.0786172971129417,0.5527701377868652,-0.023927092552185,0.0948214381933212,0.6004968881607056,0.1972914487123489,0.0362657718360424,0.5441532731056213,0.1212735399603843,0.0448057204484939,0.5058823227882385,0.0700736045837402,0.0554171949625015,0.4817615747451782,0.0291451811790466,0.0596019476652145,0.5832518339157104,0.2558022439479828,0.0411394573748111,0.5229063630104065,0.2227453291416168,0.0548635236918926,0.4856424927711487,0.1976751983165741,0.0563755258917808,0.457899272441864,0.171651542186737,0.0525646917521953,0,0.33165202577999453
0.7354332804679871,0.3641246557235718,-1.4841083611827344e-05,0.7873208522796631,0.2647072970867157,0.0421320311725139,0.7955316305160522,0.1741413027048111,0.0675796270370483,0.7870161533355713,0.1021694391965866,0.0951272249221801,0.7725316286087036,0.0635889396071434,0.1363066881895065,0.6874724626541138,0.1239494904875755,0.0379850156605243,0.6628032922744751,0.0333882272243499,0.07043968886137,0.6558426022529602,-0.008207157254219,0.1069797426462173,0.6556884050369263,-0.0280457884073257,0.1307943761348724,0.6361306309700012,0.1537517607212066,0.0322052799165248,0.5912591218948364,0.0587333068251609,0.0480360984802246,0.5687246918678284,0.010609433054924,0.0733825117349624,0.5579376220703125,-0.0197493880987167,0.0881435424089431,0.6014686226844788,0.1993326544761657,0.0303498972207307,0.545098066329956,0.1216035038232803,0.0353762730956077,0.5069484114646912,0.0685444101691246,0.0430620796978473,0.482677161693573,0.0262102931737899,0.0451285056769847,0.5844658613204956,0.2576933205127716,0.0340312980115413,0.5233085751533508,0.2232781648635864,0.0440064892172813,0.4852781295776367,0.1979497522115707,0.0427550338208675,0.4562242031097412,0.1716542243957519,0.0367709994316101,0,0.33425812361440776
0.734226405620575,0.3565273284912109,-1.948820317920763e-05,0.7865713834762573,0.2546115517616272,0.0348645001649856,0.7958357930183411,0.1680197119712829,0.0551468208432197,0.7867317199707031,0.0981019288301467,0.0809059292078018,0.7690637111663818,0.0595116168260574,0.1212790980935096,0.6854027509689331,0.1218580901622772,0.0183203127235174,0.6587590575218201,0.0276376008987426,0.0498333126306533,0.6533823013305664,-0.0152394026517868,0.0878441259264946,0.6558895111083984,-0.0362867265939712,0.1113773956894874,0.6348700523376465,0.1557981818914413,0.0182906296104192,0.5878047347068787,0.0571149662137031,0.0244384706020355,0.5639448165893555,0.0036230385303497,0.0456692203879356,0.5525147914886475,-0.0314782708883285,0.0591515563428401,0.6012603044509888,0.2030606418848037,0.0227956250309944,0.5425615906715393,0.1240783557295799,0.0242243874818086,0.504238486289978,0.0705385208129882,0.0307289212942123,0.4797662198543548,0.0282536596059799,0.0315603353083133,0.5860218405723572,0.2603099346160888,0.0343081802129745,0.5231026411056519,0.2273194789886474,0.0419261865317821,0.4847831130027771,0.2018191814422607,0.041036631911993,0.4559667110443115,0.1749280542135238,0.0358737483620643,0,0.33369250142107576
0.7338559627532959,0.3700737357139587,-3.112864578724839e-05,0.7849724888801575,0.2726054191589355,0.0337692610919475,0.7942525148391724,0.1837273985147476,0.0527788586914539,0.785154402256012,0.1095394641160965,0.0771749541163444,0.7730696201324463,0.0637628957629203,0.1138015612959861,0.6873679757118225,0.1336722075939178,0.0129141248762607,0.6635181903839111,0.0369687974452972,0.0400556661188602,0.6578739285469055,-0.0072551518678665,0.0756581649184227,0.6574584245681763,-0.0293613076210021,0.1001783013343811,0.6363404989242554,0.1646550446748733,0.0137117486447095,0.5898269414901733,0.0673127770423889,0.0234162416309118,0.569283127784729,0.0212782174348831,0.0469588488340377,0.5594123005867004,-0.0073859244585037,0.0612373203039169,0.6011291742324829,0.2091185450553894,0.0195161439478397,0.5440607070922852,0.1293675303459167,0.0183462761342525,0.5075218677520752,0.0748497694730758,0.0202386938035488,0.4841674864292145,0.0307861268520355,0.0190430525690317,0.5837090015411377,0.2645004987716675,0.0319120772182941,0.5213561058044434,0.2296915054321289,0.0371109656989574,0.4845877587795257,0.2036963999271392,0.0325234420597553,0.4566248059272766,0.1767079085111618,0.0242037903517484,0,0.3359968695420313
0.7306250929832458,0.3729240894317627,-3.99554664909374e-05,0.7858716249465942,0.2752366960048675,0.0362297669053077,0.7953046560287476,0.1840232163667678,0.0584431961178779,0.7846773862838745,0.1099175661802291,0.0861911624670028,0.7661154270172119,0.0669194161891937,0.1280613541603088,0.6864684820175171,0.1341087818145752,0.0169802326709032,0.6614257097244263,0.0386242270469665,0.0510045550763607,0.6568524837493896,-0.0039639472961425,0.0932032763957977,0.6588999629020691,-0.0253405719995498,0.12086683511734,0.6338016986846924,0.1668430119752884,0.0183027349412441,0.5879290103912354,0.0692567005753517,0.0300271492451429,0.5667365789413452,0.0222450494766235,0.0588994175195694,0.5569877624511719,-0.0089899450540542,0.0772545784711837,0.5978771448135376,0.2134040296077728,0.02444464340806,0.5419298410415649,0.1333800256252288,0.0273199006915092,0.5053615570068359,0.0798660144209861,0.0352432243525981,0.482393741607666,0.0360889881849288,0.0367653965950012,0.5799739360809326,0.2697088718414306,0.0377047285437583,0.5188140273094177,0.2357841581106186,0.046749398112297,0.4815749228000641,0.210255429148674,0.0447299666702747,0.4532005190849304,0.1830588430166244,0.0381666049361228,0,0.33377253642274457
0.7327834367752075,0.3863354623317718,-3.913008185918443e-05,0.7836712598800659,0.2851927280426025,0.033525712788105,0.7926282286643982,0.1926396489143371,0.052832007408142,0.7838144302368164,0.1184911057353019,0.0778640955686569,0.7658739686012268,0.0752032473683357,0.1145706176757812,0.6860891580581665,0.1452313661575317,0.0102902827784419,0.6645313501358032,0.0453083962202072,0.038877036422491,0.658413290977478,-0.0021577030420303,0.0749623849987983,0.6578627228736877,-0.0287589430809021,0.0988743603229522,0.6337148547172546,0.177777498960495,0.0145416753366589,0.589572548866272,0.0777362138032913,0.025756923481822,0.5687937140464783,0.0276970714330673,0.0521989576518535,0.5586919188499451,-0.0064322054386138,0.0687267556786537,0.5978440046310425,0.2239667773246765,0.024296099320054,0.5436505675315857,0.142443373799324,0.0266290418803691,0.5090739727020264,0.0870270729064941,0.0331156402826309,0.4877968430519104,0.0422318428754806,0.035272441804409,0.5803048014640808,0.2802547514438629,0.0407954268157482,0.5181832313537598,0.2473257780075073,0.0495403073728084,0.4820193350315094,0.2231055796146392,0.0482228770852088,0.4550925493240356,0.1970752626657486,0.04337764903903,0,0.333823124843978
0.7382937073707581,0.3965666890144348,-3.637857662397437e-05,0.7896332740783691,0.2933722734451294,0.0417051650583744,0.7964832782745361,0.2010903656482696,0.0673009380698204,0.7838440537452698,0.1279856115579605,0.0971693843603134,0.7715330719947815,0.0828639194369316,0.1389606446027755,0.6912994384765625,0.1559408754110336,0.0220935046672821,0.6697214841842651,0.0605188310146331,0.0486457273364067,0.6615883708000183,0.0157730281352996,0.082260638475418,0.6600856781005859,-0.0076185911893844,0.1055447831749916,0.6387391090393066,0.1882216483354568,0.0214895363897085,0.5930232405662537,0.0873798578977584,0.0277177896350622,0.5689011812210083,0.0353597849607467,0.0495676286518573,0.5557466745376587,0.0005280077457427,0.0632074251770973,0.6031988859176636,0.2350879311561584,0.0255132019519805,0.5470749735832214,0.1524324715137481,0.0214361660182476,0.5101817846298218,0.096599668264389,0.0242173336446285,0.4855703115463257,0.0518583804368972,0.0251857694238424,0.5847736597061157,0.2931381464004516,0.0375159308314323,0.5225314497947693,0.2573805451393127,0.0409063845872879,0.4850450158119201,0.2314848005771637,0.0368987321853637,0.455503910779953,0.2046954184770584,0.0317545905709266,0,0.33869949054657944
0.7454609870910645,0.4144642949104309,-4.064448148710653e-05,0.7970589995384216,0.3172309398651123,0.0352234132587909,0.8016427755355835,0.2227018475532531,0.0525486730039119,0.7887150645256042,0.1487635821104049,0.0757086724042892,0.7752431631088257,0.1005487963557243,0.1056429967284202,0.700884222984314,0.1796648502349853,-0.0067748362198472,0.6742485165596008,0.0725441575050354,0.0133530963212251,0.6645376086235046,0.0219493210315704,0.0459548942744731,0.6598291993141174,-0.0050964951515197,0.0719774216413497,0.650015115737915,0.2120050936937332,-0.0024506861809641,0.6007508039474487,0.1068085134029388,0.0045582954771816,0.581579327583313,0.0638708919286727,0.0318091176450252,0.5721513628959656,0.0420702099800109,0.051492340862751,0.6142921447753906,0.2568804025650024,0.0070156645961105,0.5538646578788757,0.1700401604175567,-0.0025866241194307,0.5166303515434265,0.1122357994318008,-0.0039892946369946,0.4902282953262329,0.0665484964847564,-0.0043538408353924,0.5950620174407959,0.3117888569831848,0.026798652485013,0.5294220447540283,0.2725234925746918,0.0278486032038927,0.4919347763061523,0.2461379915475845,0.0233558323234319,0.4617879688739776,0.2193579226732254,0.0174088850617408,0,0.33521600094436765
0.7536175847053528,0.4243994653224945,-6.239172944333404e-05,0.8033257126808167,0.3210077285766601,0.0279891528189182,0.8099967241287231,0.2289648801088333,0.0385606400668621,0.7991528511047363,0.1530419886112213,0.0563315339386463,0.7851997017860413,0.1062390431761741,0.0806379914283752,0.7070618271827698,0.1960262209177017,-0.0278897881507873,0.6843124628067017,0.0878107845783233,-0.0157305002212524,0.6756181120872498,0.0347256809473037,0.0150885311886668,0.6720240712165833,0.0045798122882843,0.0391917116940021,0.655342698097229,0.2284233123064041,-0.0211574900895357,0.6087999939918518,0.1173876076936721,-0.0304155945777893,0.5836994051933289,0.0588646978139877,-0.0115820420905947,0.5678276419639587,0.0192319899797439,0.0017071758629754,0.6206282377243042,0.2751030921936035,-0.0082540707662701,0.5623282790184021,0.1848691254854202,-0.0224602948874235,0.5256943702697754,0.1243767589330673,-0.021054295822978,0.5001456141471863,0.0759926736354827,-0.0194359458982944,0.6030815243721008,0.3306328356266022,0.0149371866136789,0.5410067439079285,0.2871655225753784,0.0112226540222764,0.504275381565094,0.2575666606426239,0.0070864427834749,0.4755591154098511,0.2279261946678161,0.0041300156153738,0,0.33269363620234865
0.7605875134468079,0.4394565224647522,-2.105470048263669e-05,0.8128483891487122,0.3390039503574371,0.0219996124505996,0.8235514163970947,0.2474957108497619,0.0289952550083398,0.8165158629417419,0.1702706068754196,0.0443146228790283,0.8018185496330261,0.1225200518965721,0.0665306374430656,0.7158888578414917,0.207679733633995,-0.0282968077808618,0.6918578743934631,0.0908094644546508,-0.0189505983144044,0.6828389167785645,0.0329093039035797,0.0073526562191545,0.6794283390045166,-0.0020160526037216,0.0272600259631872,0.6646355986595154,0.2416247278451919,-0.0188878905028104,0.6170684695243835,0.124839924275875,-0.0314391106367111,0.5892726182937622,0.0616376996040344,-0.0165925230830907,0.5718368291854858,0.0191609859466552,-0.0070275068283081,0.6311432719230652,0.2895233333110809,-0.0045778634957969,0.5707440376281738,0.1961862742900848,-0.017829917371273,0.5330309867858887,0.1347785741090774,-0.0182366129010915,0.5065122842788696,0.0864025503396987,-0.0183989610522985,0.6153873205184937,0.3473372161388397,0.020601687952876,0.5512974262237549,0.3011808097362518,0.0142173254862427,0.5137850642204285,0.2698907554149627,0.0072308205999433,0.4848414957523346,0.240188330411911,0.0018724577967077,0,0.33811281616591554
0.7676284313201904,0.449529618024826,-2.3665157641517e-05,0.816869854927063,0.3471689820289612,0.0117299044504761,0.8315768837928772,0.2563348412513733,0.0097244875505566,0.8271210193634033,0.1768099069595337,0.0179950352758169,0.8108702301979065,0.1293026208877563,0.0347492471337318,0.7251904606819153,0.2176026105880737,-0.0474015548825264,0.7013168931007385,0.0980501025915145,-0.0516625046730041,0.6904634833335876,0.0332940071821212,-0.0418819785118103,0.6851127743721008,-0.0079811662435531,-0.0353312157094478,0.6745104789733887,0.2506749331951141,-0.038935650140047,0.6257213354110718,0.1307633966207504,-0.0645018965005874,0.595838189125061,0.0600932538509368,-0.0625277161598205,0.5766863226890564,0.0112770944833755,-0.0629923194646835,0.6404865384101868,0.2981570661067962,-0.0253542587161064,0.5804938673973083,0.2046309113502502,-0.0466496273875236,0.5439358949661255,0.1414475739002227,-0.0519354790449142,0.5183143615722656,0.094264879822731,-0.055278580635786,0.6230230927467346,0.3553659617900848,-0.0022973148152232,0.5587925314903259,0.3081901669502258,-0.0144856618717312,0.5207648277282715,0.2762923836708069,-0.0230001267045736,0.4911812543869018,0.2469483315944671,-0.0297055914998054,0,0.34064872596675927
